$GPGGA,130607.00,5151.0286724,N,00430.5375504,E,1,06,6.5,-12.9527,M,47.16,M,,*76
$GPGGA,130608.00,5151.0287015,N,00430.5375379,E,1,06,6.5,-12.9727,M,47.16,M,,*73
$GPGGA,130609.00,5151.0287272,N,00430.5375248,E,1,06,6.5,-12.9807,M,47.16,M,,*7F
$GPGGA,130610.00,5151.0287530,N,00430.5375117,E,1,06,6.5,-12.9944,M,47.16,M,,*79
$GPGGA,130611.00,5151.0287755,N,00430.5375009,E,1,06,6.5,-13.0126,M,47.16,M,,*73
$GPGGA,130612.00,5151.0287897,N,00430.5374945,E,1,06,6.5,-13.0303,M,47.16,M,,*74
$GPGGA,130613.00,5151.0287935,N,00430.5374907,E,1,06,6.5,-13.0466,M,47.16,M,,*7E
$GPGGA,130614.00,5151.0287910,N,00430.5374902,E,1,06,6.5,-13.0758,M,47.16,M,,*75
$GPGGA,130615.00,5151.0287857,N,00430.5374923,E,1,06,6.5,-13.0916,M,47.16,M,,*71
$GPGGA,130616.00,5151.0287853,N,00430.5374987,E,1,06,6.5,-13.1098,M,47.16,M,,*76
$GPGGA,130617.00,5151.0287834,N,00430.5375093,E,1,06,6.5,-13.1269,M,47.16,M,,*77
$GPGGA,130618.00,5151.0287758,N,00430.5375245,E,1,06,6.4,-13.1650,M,47.16,M,,*7B
$GPGGA,130619.00,5151.0287765,N,00430.5375400,E,1,06,6.4,-13.1801,M,47.16,M,,*79
$GPGGA,130620.00,5151.0287738,N,00430.5375533,E,1,06,6.4,-13.2200,M,47.16,M,,*72
$GPGGA,130621.00,5151.0287734,N,00430.5375629,E,1,06,6.4,-13.2535,M,47.16,M,,*76
$GPGGA,130622.00,5151.0287722,N,00430.5375687,E,1,06,6.4,-13.2936,M,47.16,M,,*79
$GPGGA,130623.00,5151.0287707,N,00430.5375711,E,1,06,6.4,-13.3337,M,47.16,M,,*7B
$GPGGA,130624.00,5151.0287675,N,00430.5375704,E,1,06,6.4,-13.3692,M,47.16,M,,*76
$GPGGA,130625.00,5151.0287622,N,00430.5375685,E,1,06,6.4,-13.4098,M,47.16,M,,*76
$GPGGA,130626.00,5151.0287524,N,00430.5375648,E,1,06,6.4,-13.4534,M,47.16,M,,*72
$GPGGA,130627.00,5151.0287414,N,00430.5375589,E,1,06,6.4,-13.4933,M,47.16,M,,*74
$GPGGA,130628.00,5151.0287288,N,00430.5375511,E,1,06,6.4,-13.5324,M,47.16,M,,*74
$GPGGA,130629.00,5151.0287208,N,00430.5375422,E,1,06,6.4,-13.5781,M,47.16,M,,*77
$GPGGA,130630.00,5151.0287136,N,00430.5375350,E,1,06,6.4,-13.6174,M,47.16,M,,*7C
$GPGGA,130631.00,5151.0287124,N,00430.5375266,E,1,06,6.4,-13.6466,M,47.16,M,,*7C
$GPGGA,130632.00,5151.0287119,N,00430.5375204,E,1,06,6.4,-13.6794,M,47.16,M,,*7B
